x, y
21.917691694528084, 2.8769961284652776
27.492971438711386, 2.241457692474418
30.482843148103363, 1.9610669144087562
34.23581119878063, 1.7886102251010778
37.41352163613882, 1.649354271523576
38.65057256569547, 1.4978369160934173
41.48359680462511, 1.3706003354899599
43.10810685746959, 1.2166762993397853
46.34608567380635, 1.1722755283895157
48.63222004356159, 1.0888394694319745
50.239910639594044, 1.0282030727193154
53.34629531344748, 0.9344609086090075
55.226501347769634, 0.8249832066046371
56.86688124216115, 0.7679321495793118
58.12276352527767, 0.6680733794385251
60.78832552650332, 0.5678288779394794
62.10532923281951, 0.5245079969500881
65.35240987004354, 0.38303617737162293
65.35240987004354, 0.38303617737162293
68.67211997986493, 0.3065458105537581
68.67211997986493, 0.3065458105537581
70.42053068202898, 0.24879895121562762
72.55098448143562, 0.1752309730537083
75.79417008655582, 0.10059541731696281
75.79417008655582, 0.10059541731696281
74.20696059941648, 0.13122095330015396
77.37803982509374, 0.07234367223770546
78.84303865618173, 0.043985450634520556
79.43492258422503, 0.03411912503141954
80.59464425038135, 0.025282127149364907
82.48875651502465, 0.017312153192970442
83.62874549787804, 0.01298735632618014
86.46667876487244, 0.008890687892259105
88.00801700616083, 0.007715480925766662
93.65090452865887, 0.004440765191750202
95.90818829904994, 0.004089987882702979
