x, y
16.77196649003343, 35.17459257738719
20.697784746447724, 31.43432670262003
24.831035569087433, 28.764239799190406
27.22091344998239, 27.78758977231322
31.876435485847445, 25.194464045748088
35.57195978587231, 24.04478898258972
38.313249118498156, 21.9442140107714
43.44673769798979, 19.884513010491524
43.44673769798979, 19.884513010491524
45.331027489971106, 19.22431238442253
49.166429896704734, 17.038645754782905
49.166429896704734, 17.038645754782905
52.44550836760602, 15.637188705170775
52.44550836760602, 15.637188705170775
54.7435793857483, 15.1699114820749
56.59168477275252, 13.784911419824171
59.20967073235233, 13.28330824329065
61.35516387508944, 11.532072707726025
63.27524063974157, 10.703206727490718
65.6265585543741, 8.828754112025717
66.47261967404329, 7.8475706225256125
68.53255648029935, 6.335183038370312
69.26561133669632, 4.869231299126005
70.41480491543473, 3.6578740139024273
70.2321215428282, 2.6229782069735212
70.51807408720288, 2.2924204272309874
71.92728775233063, 1.7446160476483494
73.15911112056742, 1.2038272576413622
73.54244361253521, 0.9993439224826439
74.25410035225951, 0.7420159375109845
74.83672708072623, 0.5894424056052379
74.83672708072623, 0.5894424056052379
75.65105684375922, 0.5074425031888605
78.1393985785372, 0.328390041681147
79.58596184790366, 0.2643863359427932
80.84018594613126, 0.2275376222019182
83.12114027744589, 0.18929817851670935
85.2776621666825, 0.17450141095985816
90.42903519995713, 0.15147456219831107
93.42798712279183, 0.13545066290269686
95.95171839793431, 0.12859775657319544
