x, y
21.85576551262928, 2.665915200294645
21.85576551262928, 2.665915200294645
23.561942478262463, 2.4719979381883994
27.15968867104965, 2.1899478869245685
29.65003860829859, 2.144287476687839
31.786013052381342, 1.9550313499542482
33.65249795088316, 1.6903008804132933
34.98454259728627, 1.5459602239783603
37.11213950331098, 1.507149585810966
39.13220455195663, 1.4364186541384294
42.48944055991891, 1.2289085234510437
43.97927424446235, 1.1551153732696464
46.872478338913666, 1.0176035119753188
49.11719177842418, 0.9201351966354137
52.17863067893065, 0.8120745168976967
55.726143833717536, 0.6344886390253008
58.6881547969453, 0.544509012060351
61.183116001540306, 0.44010162546737375
62.449138244265995, 0.34702828858356133
64.3926224551015, 0.31087839819607943
66.97920543759358, 0.2188082911190374
68.92624668187929, 0.15893112361301795
69.43091086210983, 0.12095660145615077
70.81728476829187, 0.0918653181402382
71.80059528000976, 0.06583051610033437
73.5038107336301, 0.04854240885130265
75.0608498171387, 0.03605795502945459
75.20471652978392, 0.028515870791355636
77.02657755841844, 0.02143036887272349
78.89441445153481, 0.015572859354210367
79.88405841421493, 0.01268641362775277
81.84475641362505, 0.009663054697068778
84.734548331192, 0.0077607672650623835
86.81071310875468, 0.0061629784124886105
89.56469394825481, 0.0045752607292500825
91.94022896189749, 0.004294693904618093
93.9664987001135, 0.0038977553581632154
96.01715262691346, 0.0035646290667467294
97.6438596710066, 0.0033818964303850073
