x, y
14.757234378280273, 0.002690243979845324
18.962790272444686, 0.0026474515586079202
22.305655445169066, 0.0024344470085880493
24.932836932745506, 0.0023555880460744906
27.195759939863066, 0.0022423999471517094
31.11012914541896, 0.0021318774374410833
32.91769095846624, 0.001978399645781177
36.05063556882902, 0.001870972934209231
41.73002038425333, 0.001693252629493193
45.50071785078185, 0.001629657007091606
48.000988737869335, 0.0015508306387533798
50.90381476740957, 0.0014912678067121852
55.78513236220312, 0.0013374077192224326
59.72482951043931, 0.001268710517591815
60.093252879868345, 0.0011915625712027537
61.24682554194347, 0.0010610938392724598
64.28763468167381, 0.0009631974679314348
66.65644067911393, 0.000831770615130817
66.91803295341418, 0.0007497190439629236
68.08862071067227, 0.0006535568627845327
68.76616010781305, 0.0005727547637547398
69.62434733142358, 0.0003984044017548773
70.09667282934791, 0.0003559783218102079
70.81547171600198, 0.0003162516002149078
71.87675653345794, 0.00025845595730142676
73.73824180735865, 0.00022325174808336866
76.18751820022618, 0.00017833760798187427
77.93507852339448, 0.00014640111013440027
80.97206138301402, 0.00013203648144837076
85.5913634424331, 0.0001159682392172858
90.99740625613728, 0.00010714414497654158
94.96791681057543, 0.0001023821089620391
