x, y
24.445477201465497, 0.0022089202960026842
28.02548708884419, 0.0021075261307879887
30.49171085512281, 0.0019108268511845692
38.26872676296703, 0.0017457382320310226
41.0293032106892, 0.0015718954286408197
44.21454595938048, 0.0014087669003451898
45.162024339204805, 0.001302674707515024
47.37408829564617, 0.0010883116702841427
49.04827207899067, 0.000907907170676164
49.98929996004415, 0.0008270418589132567
50.42595301463467, 0.0006949024652571655
52.74025991616045, 0.00058443122780595
52.59323594942538, 0.0004927566267126125
53.154581716476024, 0.00044387960675658567
53.76946154419184, 0.00039156420923227745
55.801030048150174, 0.00031518019526436926
56.62826842201499, 0.00025584404218179145
57.20695096266498, 0.0002279686170624608
58.615276000081266, 0.00020441998370778614
60.09917853490718, 0.00018150622326231094
62.56987193812939, 0.00015270855198499847
65.54275614067166, 0.00013447878310286705
71.28493596906469, 0.00012045744026481214
79.4490833858177, 0.00011210756858463675
85.22625843982581, 0.00009913288944307048
91.51818668183634, 0.00009717054199174605
94.97353771764084, 0.00009590570043596874
