x, y
26.162090124828406, 6.3696772491679585
27.38404899274184, 6.052085692895748
28.337928420798548, 5.782635170981562
29.673298121625873, 5.300929065587019
31.886465977999315, 4.859979062461536
33.55899709861834, 4.520698917816694
36.099409749388045, 4.309838429666278
37.30042070706692, 3.8677016135261297
39.01512054753609, 3.670184901411894
40.006921458597226, 3.342541996227329
41.33634118418729, 3.1497134394553643
42.643406222451816, 2.931785178058259
44.14722018348448, 2.6701651351772346
45.329912289754574, 2.275818628047152
47.05123090112721, 1.8589056843012204
47.8896854219649, 1.621636540212194
49.142420421483486, 1.1242326231457171
50.08033715757614, 0.83530964487064
51.01027062586014, 0.7003631929000387
51.62830316353803, 0.5662878569885694
52.21809638075844, 0.4430426067899252
53.012206674004204, 0.32105766121661183
53.38312690032619, 0.24597259439948144
54.52638312420977, 0.1516381920615111
55.43618738040233, 0.1023431124985032
57.23746551041889, 0.07638466785811354
59.18174675975226, 0.06091372662089231
60.97640227521211, 0.05201904014002582
65.37732375264324, 0.03713422736883038
68.03727017596051, 0.035730086593618336
69.7302226263183, 0.03316730563185719
71.42511227791613, 0.03299181104233695
73.10334353631089, 0.03194929352377002
74.69266340763306, 0.031892702262034306
78.32597658100508, 0.02968525231797734
79.74523785775523, 0.029657214449640666
83.51467785477256, 0.027755741753443638
86.01256048228623, 0.02563067562518053
88.49007174755346, 0.024450201295827773
90.05972748882795, 0.023749194254522016
