x, y
26.668183948788702, 8.091409948974805
27.998745239395216, 7.6305078414378835
30.621046922742376, 6.729344791483442
31.733158024308416, 6.5862659479519285
34.01391267950101, 6.076507944328762
35.69179032179642, 5.861153680196721
37.407497199418145, 5.335886974010706
43.31846319980674, 4.715608683156097
44.50024436025562, 4.420525199362093
46.453273764395206, 4.249073371511474
49.364080060991085, 3.9439997498624217
51.64543432609132, 3.669434070484042
54.2074444644955, 3.4123439482999482
56.48149194475978, 3.193178575741295
58.11999904677399, 3.1007562419239445
60.26931613529121, 2.9407195447538235
62.20257378709197, 2.8689624015772957
63.5863812062268, 2.7366114881318775
65.74775967865521, 2.262702124391473
67.39092913206659, 1.7474547066365604
69.51840658279431, 0.8848876561308764
72.24382579564103, 0.3435426678886381
73.82436676293096, 0.1707235287604082
75.1584988074105, 0.11749510574934179
76.25461646778643, 0.09541313010146989
78.08160479441932, 0.06921214641508504
78.85613936164222, 0.05457027080048771
80.08635439674535, 0.04535923332877333
81.26721692406652, 0.03572498677760379
82.45632024396436, 0.028014943956665782
84.69658585577884, 0.02438776240808403
87.04297473393751, 0.022781111067968846
89.71263022537453, 0.020863610861954558
91.1335212111044, 0.020223629339189857
